# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-03-29 12:34:02 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03109500 Little Beaver Creek near East Liverpool OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 03109500
#            TS   parameter     statistic     Description
#        108675       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	108675_00060_00003	108675_00060_00003_cd
USGS	03109500	1972-04-17	4560	A
USGS	03109500	1972-04-18	2760	A
USGS	03109500	1972-04-19	1720	A
USGS	03109500	1972-04-20	2290	A
USGS	03109500	1972-04-21	2360	A
USGS	03109500	1972-04-22	1980	A
USGS	03109500	1972-04-23	1630	A
USGS	03109500	1972-04-24	1270	A
USGS	03109500	1972-04-25	1040	A
USGS	03109500	1972-04-26	860	A
USGS	03109500	1972-04-27	735	A
USGS	03109500	1972-04-28	650	A
USGS	03109500	1972-04-29	593	A
USGS	03109500	1972-04-30	552	A
USGS	03109500	1972-05-01	557	A
USGS	03109500	1972-05-02	616	A
USGS	03109500	1972-05-03	630	A
USGS	03109500	1972-05-04	625	A
USGS	03109500	1972-05-05	522	A
USGS	03109500	1972-05-06	446	A
USGS	03109500	1972-05-07	400	A
USGS	03109500	1972-05-08	378	A
USGS	03109500	1972-05-09	474	A
USGS	03109500	1972-05-10	552	A
USGS	03109500	1972-05-11	434	A
USGS	03109500	1972-05-12	368	A
USGS	03109500	1972-05-13	330	A
USGS	03109500	1972-05-14	340	A
USGS	03109500	1972-05-15	347	A
USGS	03109500	1972-05-16	358	A
USGS	03109500	1972-05-17	389	A
USGS	03109500	1972-05-18	422	A
USGS	03109500	1972-05-19	372	A
USGS	03109500	1972-05-20	322	A
USGS	03109500	1972-05-21	299	A
USGS	03109500	1972-05-22	269	A
USGS	03109500	1972-05-23	242	A
USGS	03109500	1972-05-24	225	A
USGS	03109500	1972-05-25	205	A
USGS	03109500	1972-05-26	182	A
USGS	03109500	1972-05-27	161	A
USGS	03109500	1972-05-28	148	A
USGS	03109500	1972-05-29	136	A
USGS	03109500	1972-05-30	148	A
USGS	03109500	1972-05-31	257	A
USGS	03109500	1972-06-01	266	A
USGS	03109500	1972-06-02	312	A
USGS	03109500	1972-06-03	350	A
USGS	03109500	1972-06-04	284	A
USGS	03109500	1972-06-05	205	A
USGS	03109500	1972-06-06	172	A
USGS	03109500	1972-06-07	157	A
USGS	03109500	1972-06-08	142	A
USGS	03109500	1972-06-09	130	A
USGS	03109500	1972-06-10	242	A
USGS	03109500	1972-06-11	230	A
USGS	03109500	1972-06-12	166	A
USGS	03109500	1972-06-13	150	A
USGS	03109500	1972-06-14	212	A
USGS	03109500	1972-06-15	275	A
USGS	03109500	1972-06-16	1500	A
USGS	03109500	1972-06-17	1020	A
USGS	03109500	1972-06-18	530	A
USGS	03109500	1972-06-19	364	A
USGS	03109500	1972-06-20	305	A
USGS	03109500	1972-06-21	422	A
USGS	03109500	1972-06-22	454	A
USGS	03109500	1972-06-23	1810	A
USGS	03109500	1972-06-24	2000	A
USGS	03109500	1972-06-25	1970	A
USGS	03109500	1972-06-26	1530	A
USGS	03109500	1972-06-27	1090	A
USGS	03109500	1972-06-28	750	A
USGS	03109500	1972-06-29	630	A
USGS	03109500	1972-06-30	705	A
USGS	03109500	1972-07-01	630	A
USGS	03109500	1972-07-02	498	A
USGS	03109500	1972-07-03	514	A
USGS	03109500	1972-07-04	1020	A
USGS	03109500	1972-07-05	760	A
USGS	03109500	1972-07-06	770	A
USGS	03109500	1972-07-07	611	A
USGS	03109500	1972-07-08	498	A
USGS	03109500	1972-07-09	458	A
USGS	03109500	1972-07-10	1020	A
USGS	03109500	1972-07-11	908	A
USGS	03109500	1972-07-12	635	A
USGS	03109500	1972-07-13	522	A
USGS	03109500	1972-07-14	486	A
USGS	03109500	1972-07-15	566	A
USGS	03109500	1972-07-16	530	A
USGS	03109500	1972-07-17	580	A
USGS	03109500	1972-07-18	450	A
USGS	03109500	1972-07-19	364	A
USGS	03109500	1972-07-20	330	A
USGS	03109500	1972-07-21	322	A
USGS	03109500	1972-07-22	263	A
USGS	03109500	1972-07-23	232	A
USGS	03109500	1972-07-24	210	A
USGS	03109500	1972-07-25	192	A
USGS	03109500	1972-07-26	178	A
USGS	03109500	1972-07-27	178	A
USGS	03109500	1972-07-28	180	A
USGS	03109500	1972-07-29	170	A
USGS	03109500	1972-07-30	152	A
USGS	03109500	1972-07-31	138	A
USGS	03109500	1972-08-01	132	A
USGS	03109500	1972-08-02	130	A
USGS	03109500	1972-08-03	142	A
USGS	03109500	1972-08-04	130	A
USGS	03109500	1972-08-05	115	A
USGS	03109500	1972-08-06	107	A
USGS	03109500	1972-08-07	107	A
USGS	03109500	1972-08-08	110	A
USGS	03109500	1972-08-09	142	A
USGS	03109500	1972-08-10	126	A
USGS	03109500	1972-08-11	114	A
USGS	03109500	1972-08-12	104	A
USGS	03109500	1972-08-13	102	A
USGS	03109500	1972-08-14	97.0	A
USGS	03109500	1972-08-15	91.0	A
USGS	03109500	1972-08-16	84.0	A
USGS	03109500	1972-08-17	97.0	A
USGS	03109500	1972-08-18	128	A
USGS	03109500	1972-08-19	123	A
USGS	03109500	1972-08-20	107	A
USGS	03109500	1972-08-21	96.0	A
USGS	03109500	1972-08-22	86.0	A
USGS	03109500	1972-08-23	108	A
USGS	03109500	1972-08-24	108	A
USGS	03109500	1972-08-25	91.0	A
USGS	03109500	1972-08-26	108	A
USGS	03109500	1972-08-27	208	A
USGS	03109500	1972-08-28	180	A
USGS	03109500	1972-08-29	128	A
USGS	03109500	1972-08-30	99.0	A
USGS	03109500	1972-08-31	85.0	A
USGS	03109500	1972-09-01	78.0	A
USGS	03109500	1972-09-02	71.0	A
USGS	03109500	1972-09-03	90.0	A
USGS	03109500	1972-09-04	144	A
USGS	03109500	1972-09-05	100	A
USGS	03109500	1972-09-06	90.0	A
USGS	03109500	1972-09-07	85.0	A
USGS	03109500	1972-09-08	80.0	A
USGS	03109500	1972-09-09	76.0	A
USGS	03109500	1972-09-10	69.0	A
USGS	03109500	1972-09-11	60.0	A
USGS	03109500	1972-09-12	75.0	A
USGS	03109500	1972-09-13	112	A
USGS	03109500	1972-09-14	1170	A
USGS	03109500	1972-09-15	788	A
USGS	03109500	1972-09-16	450	A
USGS	03109500	1972-09-17	263	A
USGS	03109500	1972-09-18	1720	A
USGS	03109500	1972-09-19	1270	A
USGS	03109500	1972-09-20	730	A
USGS	03109500	1972-09-21	422	A
USGS	03109500	1972-09-22	305	A
USGS	03109500	1972-09-23	242	A
USGS	03109500	1972-09-24	220	A
USGS	03109500	1972-09-25	208	A
USGS	03109500	1972-09-26	192	A
USGS	03109500	1972-09-27	188	A
USGS	03109500	1972-09-28	180	A
USGS	03109500	1972-09-29	172	A
USGS	03109500	1972-09-30	222	A
USGS	03109500	1972-10-01	326	A
USGS	03109500	1972-10-02	266	A
USGS	03109500	1972-10-03	208	A
USGS	03109500	1972-10-04	178	A
USGS	03109500	1972-10-05	161	A
USGS	03109500	1972-10-06	168	A
USGS	03109500	1972-10-07	203	A
USGS	03109500	1972-10-08	180	A
USGS	03109500	1972-10-09	159	A
USGS	03109500	1972-10-10	140	A
USGS	03109500	1972-10-11	130	A
USGS	03109500	1972-10-12	157	A
USGS	03109500	1972-10-13	210	A
USGS	03109500	1972-10-14	198	A
USGS	03109500	1972-10-15	170	A
USGS	03109500	1972-10-16	155	A
USGS	03109500	1972-10-17	146	A
USGS	03109500	1972-10-18	140	A
USGS	03109500	1972-10-19	148	A
USGS	03109500	1972-10-20	140	A
USGS	03109500	1972-10-21	136	A
USGS	03109500	1972-10-22	130	A
USGS	03109500	1972-10-23	136	A
USGS	03109500	1972-10-24	155	A
USGS	03109500	1972-10-25	155	A
USGS	03109500	1972-10-26	146	A
USGS	03109500	1972-10-27	134	A
USGS	03109500	1972-10-28	130	A
USGS	03109500	1972-10-29	138	A
USGS	03109500	1972-10-30	152	A
USGS	03109500	1972-10-31	155	A
USGS	03109500	1972-11-01	161	A
USGS	03109500	1972-11-02	537	A
USGS	03109500	1972-11-03	1610	A
USGS	03109500	1972-11-04	986	A
USGS	03109500	1972-11-05	635	A
USGS	03109500	1972-11-06	482	A
USGS	03109500	1972-11-07	422	A
USGS	03109500	1972-11-08	1360	A
USGS	03109500	1972-11-09	1320	A
USGS	03109500	1972-11-10	932	A
USGS	03109500	1972-11-11	745	A
USGS	03109500	1972-11-12	625	A
USGS	03109500	1972-11-13	544	A
USGS	03109500	1972-11-14	2230	A
USGS	03109500	1972-11-15	2530	A
USGS	03109500	1972-11-16	1650	A
USGS	03109500	1972-11-17	1080	A
USGS	03109500	1972-11-18	842	A
USGS	03109500	1972-11-19	730	A
USGS	03109500	1972-11-20	1220	A
USGS	03109500	1972-11-21	1140	A
USGS	03109500	1972-11-22	914	A
USGS	03109500	1972-11-23	770	A
USGS	03109500	1972-11-24	675	A
USGS	03109500	1972-11-25	616	A
USGS	03109500	1972-11-26	818	A
USGS	03109500	1972-11-27	896	A
USGS	03109500	1972-11-28	788	A
USGS	03109500	1972-11-29	715	A
USGS	03109500	1972-11-30	650	A
USGS	03109500	1972-12-01	645	A
USGS	03109500	1972-12-02	630	A
USGS	03109500	1972-12-03	655	A
USGS	03109500	1972-12-04	685	A
USGS	03109500	1972-12-05	1610	A
USGS	03109500	1972-12-06	2500	A
USGS	03109500	1972-12-07	2840	A
USGS	03109500	1972-12-08	2060	A
USGS	03109500	1972-12-09	2230	A
USGS	03109500	1972-12-10	1960	A
USGS	03109500	1972-12-11	1570	A
USGS	03109500	1972-12-12	1220	A
USGS	03109500	1972-12-13	1370	A
USGS	03109500	1972-12-14	1300	A
USGS	03109500	1972-12-15	1230	A
USGS	03109500	1972-12-16	2050	A
USGS	03109500	1972-12-17	1450	A
USGS	03109500	1972-12-18	1180	A
USGS	03109500	1972-12-19	1030	A
USGS	03109500	1972-12-20	1320	A
USGS	03109500	1972-12-21	1500	A
USGS	03109500	1972-12-22	1510	A
USGS	03109500	1972-12-23	1250	A
USGS	03109500	1972-12-24	980	A
USGS	03109500	1972-12-25	860	A
USGS	03109500	1972-12-26	806	A
USGS	03109500	1972-12-27	842	A
USGS	03109500	1972-12-28	725	A
USGS	03109500	1972-12-29	650	A
USGS	03109500	1972-12-30	611	A
USGS	03109500	1972-12-31	611	A
USGS	03109500	1973-01-01	645	A
USGS	03109500	1973-01-02	593	A
USGS	03109500	1973-01-03	539	A
USGS	03109500	1973-01-04	1510	A
USGS	03109500	1973-01-05	1360	A
USGS	03109500	1973-01-06	980	A
USGS	03109500	1973-01-07	730	A
USGS	03109500	1973-01-08	589	A
USGS	03109500	1973-01-09	482	A
USGS	03109500	1973-01-10	460	A
USGS	03109500	1973-01-11	420	A
USGS	03109500	1973-01-12	360	A
USGS	03109500	1973-01-13	340	A
USGS	03109500	1973-01-14	340	A
USGS	03109500	1973-01-15	340	A
USGS	03109500	1973-01-16	340	A
USGS	03109500	1973-01-17	360	A
USGS	03109500	1973-01-18	400	A
USGS	03109500	1973-01-19	460	A
USGS	03109500	1973-01-20	553	A
USGS	03109500	1973-01-21	396	A
USGS	03109500	1973-01-22	562	A
USGS	03109500	1973-01-23	836	A
USGS	03109500	1973-01-24	710	A
USGS	03109500	1973-01-25	548	A
USGS	03109500	1973-01-26	518	A
USGS	03109500	1973-01-27	544	A
USGS	03109500	1973-01-28	755	A
USGS	03109500	1973-01-29	908	A
USGS	03109500	1973-01-30	645	A
USGS	03109500	1973-01-31	600	A
USGS	03109500	1973-02-01	593	A
USGS	03109500	1973-02-02	1710	A
USGS	03109500	1973-02-03	2530	A
USGS	03109500	1973-02-04	1670	A
USGS	03109500	1973-02-05	1190	A
USGS	03109500	1973-02-06	986	A
USGS	03109500	1973-02-07	1000	A
USGS	03109500	1973-02-08	1010	A
USGS	03109500	1973-02-09	908	A
USGS	03109500	1973-02-10	710	A
USGS	03109500	1973-02-11	620	A
USGS	03109500	1973-02-12	500	A
USGS	03109500	1973-02-13	480	A
USGS	03109500	1973-02-14	550	A
USGS	03109500	1973-02-15	980	A
USGS	03109500	1973-02-16	986	A
USGS	03109500	1973-02-17	665	A
USGS	03109500	1973-02-18	650	A
USGS	03109500	1973-02-19	600	A
USGS	03109500	1973-02-20	593	A
USGS	03109500	1973-02-21	593	A
USGS	03109500	1973-02-22	562	A
USGS	03109500	1973-02-23	544	A
USGS	03109500	1973-02-24	506	A
USGS	03109500	1973-02-25	482	A
USGS	03109500	1973-02-26	478	A
USGS	03109500	1973-02-27	462	A
USGS	03109500	1973-02-28	466	A
USGS	03109500	1973-03-01	486	A
USGS	03109500	1973-03-02	553	A
USGS	03109500	1973-03-03	715	A
USGS	03109500	1973-03-04	1130	A
USGS	03109500	1973-03-05	1250	A
USGS	03109500	1973-03-06	1710	A
USGS	03109500	1973-03-07	1360	A
USGS	03109500	1973-03-08	1140	A
USGS	03109500	1973-03-09	926	A
USGS	03109500	1973-03-10	806	A
USGS	03109500	1973-03-11	750	A
USGS	03109500	1973-03-12	735	A
USGS	03109500	1973-03-13	695	A
USGS	03109500	1973-03-14	796	A
USGS	03109500	1973-03-15	6200	A
USGS	03109500	1973-03-16	4130	A
USGS	03109500	1973-03-17	3380	A
USGS	03109500	1973-03-18	2850	A
USGS	03109500	1973-03-19	2120	A
USGS	03109500	1973-03-20	1870	A
USGS	03109500	1973-03-21	1760	A
USGS	03109500	1973-03-22	1460	A
USGS	03109500	1973-03-23	1230	A
USGS	03109500	1973-03-24	1080	A
USGS	03109500	1973-03-25	1030	A
USGS	03109500	1973-03-26	1650	A
USGS	03109500	1973-03-27	1380	A
USGS	03109500	1973-03-28	1030	A
USGS	03109500	1973-03-29	956	A
USGS	03109500	1973-03-30	1030	A
USGS	03109500	1973-03-31	1020	A
USGS	03109500	1973-04-01	908	A
USGS	03109500	1973-04-02	890	A
USGS	03109500	1973-04-03	866	A
USGS	03109500	1973-04-04	1010	A
USGS	03109500	1973-04-05	1850	A
USGS	03109500	1973-04-06	1520	A
USGS	03109500	1973-04-07	1100	A
USGS	03109500	1973-04-08	1240	A
USGS	03109500	1973-04-09	1340	A
USGS	03109500	1973-04-10	1570	A
USGS	03109500	1973-04-11	1570	A
USGS	03109500	1973-04-12	1320	A
USGS	03109500	1973-04-13	1080	A
USGS	03109500	1973-04-14	926	A
USGS	03109500	1973-04-15	812	A
USGS	03109500	1973-04-16	725	A
USGS	03109500	1973-04-17	700	A
USGS	03109500	1973-04-18	1840	A
USGS	03109500	1973-04-19	1530	A
USGS	03109500	1973-04-20	1140	A
USGS	03109500	1973-04-21	920	A
USGS	03109500	1973-04-22	818	A
USGS	03109500	1973-04-23	854	A
USGS	03109500	1973-04-24	890	A
USGS	03109500	1973-04-25	730	A
USGS	03109500	1973-04-26	685	A
USGS	03109500	1973-04-27	1150	A
USGS	03109500	1973-04-28	3410	A
USGS	03109500	1973-04-29	2570	A
USGS	03109500	1973-04-30	1610	A
USGS	03109500	1973-05-01	1250	A
USGS	03109500	1973-05-02	1020	A
USGS	03109500	1973-05-03	1150	A
USGS	03109500	1973-05-04	1020	A
USGS	03109500	1973-05-05	854	A
USGS	03109500	1973-05-06	720	A
USGS	03109500	1973-05-07	640	A
USGS	03109500	1973-05-08	598	A
USGS	03109500	1973-05-09	794	A
USGS	03109500	1973-05-10	1180	A
USGS	03109500	1973-05-11	2750	A
USGS	03109500	1973-05-12	2090	A
USGS	03109500	1973-05-13	1520	A
USGS	03109500	1973-05-14	1110	A
USGS	03109500	1973-05-15	926	A
USGS	03109500	1973-05-16	824	A
USGS	03109500	1973-05-17	800	A
USGS	03109500	1973-05-18	755	A
USGS	03109500	1973-05-19	665	A
USGS	03109500	1973-05-20	974	A
USGS	03109500	1973-05-21	1080	A
USGS	03109500	1973-05-22	800	A
USGS	03109500	1973-05-23	824	A
USGS	03109500	1973-05-24	1740	A
USGS	03109500	1973-05-25	2010	A
USGS	03109500	1973-05-26	1490	A
USGS	03109500	1973-05-27	1150	A
USGS	03109500	1973-05-28	1250	A
USGS	03109500	1973-05-29	1180	A
USGS	03109500	1973-05-30	1030	A
USGS	03109500	1973-05-31	1000	A
USGS	03109500	1973-06-01	836	A
USGS	03109500	1973-06-02	690	A
USGS	03109500	1973-06-03	607	A
USGS	03109500	1973-06-04	755	A
USGS	03109500	1973-06-05	842	A
USGS	03109500	1973-06-06	806	A
USGS	03109500	1973-06-07	680	A
USGS	03109500	1973-06-08	539	A
USGS	03109500	1973-06-09	450	A
USGS	03109500	1973-06-10	393	A
USGS	03109500	1973-06-11	354	A
USGS	03109500	1973-06-12	323	A
USGS	03109500	1973-06-13	368	A
USGS	03109500	1973-06-14	403	A
USGS	03109500	1973-06-15	299	A
USGS	03109500	1973-06-16	309	A
USGS	03109500	1973-06-17	418	A
USGS	03109500	1973-06-18	950	A
USGS	03109500	1973-06-19	800	A
USGS	03109500	1973-06-20	486	A
USGS	03109500	1973-06-21	358	A
USGS	03109500	1973-06-22	299	A
USGS	03109500	1973-06-23	266	A
USGS	03109500	1973-06-24	235	A
USGS	03109500	1973-06-25	235	A
USGS	03109500	1973-06-26	225	A
USGS	03109500	1973-06-27	195	A
USGS	03109500	1973-06-28	190	A
USGS	03109500	1973-06-29	233	A
USGS	03109500	1973-06-30	200	A
USGS	03109500	1973-07-01	173	A
USGS	03109500	1973-07-02	159	A
USGS	03109500	1973-07-03	146	A
USGS	03109500	1973-07-04	142	A
USGS	03109500	1973-07-05	220	A
USGS	03109500	1973-07-06	188	A
USGS	03109500	1973-07-07	146	A
USGS	03109500	1973-07-08	130	A
USGS	03109500	1973-07-09	121	A
USGS	03109500	1973-07-10	117	A
USGS	03109500	1973-07-11	132	A
USGS	03109500	1973-07-12	121	A
USGS	03109500	1973-07-13	110	A
USGS	03109500	1973-07-14	99.0	A
USGS	03109500	1973-07-15	99.0	A
USGS	03109500	1973-07-16	97.0	A
USGS	03109500	1973-07-17	91.0	A
USGS	03109500	1973-07-18	85.0	A
USGS	03109500	1973-07-19	81.0	A
USGS	03109500	1973-07-20	79.0	A
USGS	03109500	1973-07-21	243	A
USGS	03109500	1973-07-22	548	A
USGS	03109500	1973-07-23	281	A
USGS	03109500	1973-07-24	183	A
USGS	03109500	1973-07-25	150	A
USGS	03109500	1973-07-26	142	A
USGS	03109500	1973-07-27	312	A
USGS	03109500	1973-07-28	312	A
USGS	03109500	1973-07-29	210	A
USGS	03109500	1973-07-30	152	A
USGS	03109500	1973-07-31	126	A
USGS	03109500	1973-08-01	126	A
USGS	03109500	1973-08-02	123	A
USGS	03109500	1973-08-03	114	A
USGS	03109500	1973-08-04	100	A
USGS	03109500	1973-08-05	90.0	A
USGS	03109500	1973-08-06	85.0	A
USGS	03109500	1973-08-07	78.0	A
USGS	03109500	1973-08-08	76.0	A
USGS	03109500	1973-08-09	71.0	A
USGS	03109500	1973-08-10	69.0	A
USGS	03109500	1973-08-11	76.0	A
USGS	03109500	1973-08-12	130	A
USGS	03109500	1973-08-13	117	A
USGS	03109500	1973-08-14	102	A
USGS	03109500	1973-08-15	255	A
USGS	03109500	1973-08-16	593	A
USGS	03109500	1973-08-17	611	A
USGS	03109500	1973-08-18	375	A
USGS	03109500	1973-08-19	319	A
USGS	03109500	1973-08-20	245	A
USGS	03109500	1973-08-21	526	A
USGS	03109500	1973-08-22	526	A
USGS	03109500	1973-08-23	319	A
USGS	03109500	1973-08-24	223	A
USGS	03109500	1973-08-25	178	A
USGS	03109500	1973-08-26	152	A
USGS	03109500	1973-08-27	138	A
USGS	03109500	1973-08-28	124	A
USGS	03109500	1973-08-29	115	A
USGS	03109500	1973-08-30	107	A
USGS	03109500	1973-08-31	99.0	A
USGS	03109500	1973-09-01	108	A
USGS	03109500	1973-09-02	102	A
USGS	03109500	1973-09-03	91.0	A
USGS	03109500	1973-09-04	85.0	A
USGS	03109500	1973-09-05	90.0	A
USGS	03109500	1973-09-06	126	A
USGS	03109500	1973-09-07	110	A
USGS	03109500	1973-09-08	96.0	A
USGS	03109500	1973-09-09	87.0	A
USGS	03109500	1973-09-10	81.0	A
USGS	03109500	1973-09-11	71.0	A
USGS	03109500	1973-09-12	65.0	A
USGS	03109500	1973-09-13	62.0	A
USGS	03109500	1973-09-14	64.0	A
USGS	03109500	1973-09-15	64.0	A
USGS	03109500	1973-09-16	64.0	A
USGS	03109500	1973-09-17	61.0	A
USGS	03109500	1973-09-18	60.0	A
USGS	03109500	1973-09-19	60.0	A
USGS	03109500	1973-09-20	59.0	A
USGS	03109500	1973-09-21	60.0	A
USGS	03109500	1973-09-22	64.0	A
USGS	03109500	1973-09-23	150	A
USGS	03109500	1973-09-24	152	A
USGS	03109500	1973-09-25	104	A
USGS	03109500	1973-09-26	82.0	A
USGS	03109500	1973-09-27	73.0	A
USGS	03109500	1973-09-28	70.0	A
USGS	03109500	1973-09-29	110	A
USGS	03109500	1973-09-30	225	A
USGS	03109500	1973-10-01	202	A
USGS	03109500	1973-10-02	134	A
USGS	03109500	1973-10-03	123	A
USGS	03109500	1973-10-04	138	A
USGS	03109500	1973-10-05	130	A
USGS	03109500	1973-10-06	126	A
USGS	03109500	1973-10-07	123	A
USGS	03109500	1973-10-08	104	A
USGS	03109500	1973-10-09	97.0	A
USGS	03109500	1973-10-10	104	A
USGS	03109500	1973-10-11	97.0	A
USGS	03109500	1973-10-12	91.0	A
USGS	03109500	1973-10-13	90.0	A
USGS	03109500	1973-10-14	114	A
USGS	03109500	1973-10-15	138	A
USGS	03109500	1973-10-16	128	A
USGS	03109500	1973-10-17	112	A
USGS	03109500	1973-10-18	104	A
USGS	03109500	1973-10-19	97.0	A
USGS	03109500	1973-10-20	92.0	A
USGS	03109500	1973-10-21	92.0	A
USGS	03109500	1973-10-22	90.0	A
USGS	03109500	1973-10-23	88.0	A
USGS	03109500	1973-10-24	86.0	A
USGS	03109500	1973-10-25	84.0	A
USGS	03109500	1973-10-26	84.0	A
USGS	03109500	1973-10-27	82.0	A
USGS	03109500	1973-10-28	100	A
USGS	03109500	1973-10-29	326	A
USGS	03109500	1973-10-30	598	A
USGS	03109500	1973-10-31	611	A
USGS	03109500	1973-11-01	509	A
USGS	03109500	1973-11-02	461	A
USGS	03109500	1973-11-03	319	A
USGS	03109500	1973-11-04	247	A
USGS	03109500	1973-11-05	206	A
USGS	03109500	1973-11-06	179	A
USGS	03109500	1973-11-07	158	A
USGS	03109500	1973-11-08	145	A
USGS	03109500	1973-11-09	138	A
USGS	03109500	1973-11-10	133	A
USGS	03109500	1973-11-11	132	A
USGS	03109500	1973-11-12	140	A
USGS	03109500	1973-11-13	138	A
USGS	03109500	1973-11-14	134	A
USGS	03109500	1973-11-15	136	A
USGS	03109500	1973-11-16	226	A
USGS	03109500	1973-11-17	245	A
USGS	03109500	1973-11-18	191	A
USGS	03109500	1973-11-19	163	A
USGS	03109500	1973-11-20	150	A
USGS	03109500	1973-11-21	145	A
USGS	03109500	1973-11-22	157	A
USGS	03109500	1973-11-23	164	A
USGS	03109500	1973-11-24	159	A
USGS	03109500	1973-11-25	572	A
USGS	03109500	1973-11-26	1190	A
USGS	03109500	1973-11-27	971	A
USGS	03109500	1973-11-28	1380	A
USGS	03109500	1973-11-29	1190	A
USGS	03109500	1973-11-30	832	A
USGS	03109500	1973-12-01	604	A
USGS	03109500	1973-12-02	482	A
USGS	03109500	1973-12-03	420	A
USGS	03109500	1973-12-04	386	A
USGS	03109500	1973-12-05	409	A
USGS	03109500	1973-12-06	403	A
USGS	03109500	1973-12-07	349	A
USGS	03109500	1973-12-08	310	A
USGS	03109500	1973-12-09	307	A
USGS	03109500	1973-12-10	341	A
USGS	03109500	1973-12-11	323	A
USGS	03109500	1973-12-12	285	A
USGS	03109500	1973-12-13	315	A
USGS	03109500	1973-12-14	970	A
USGS	03109500	1973-12-15	814	A
USGS	03109500	1973-12-16	573	A
USGS	03109500	1973-12-17	400	A
USGS	03109500	1973-12-18	310	A
USGS	03109500	1973-12-19	330	A
USGS	03109500	1973-12-20	613	A
USGS	03109500	1973-12-21	1910	A
USGS	03109500	1973-12-22	1290	A
USGS	03109500	1973-12-23	847	A
USGS	03109500	1973-12-24	650	A
USGS	03109500	1973-12-25	608	A
USGS	03109500	1973-12-26	1160	A
USGS	03109500	1973-12-27	2570	A
USGS	03109500	1973-12-28	2140	A
USGS	03109500	1973-12-29	1320	A
USGS	03109500	1973-12-30	1040	A
USGS	03109500	1973-12-31	828	A
USGS	03109500	1974-01-01	712	A
USGS	03109500	1974-01-02	578	A
USGS	03109500	1974-01-03	490	A
USGS	03109500	1974-01-04	420	A
USGS	03109500	1974-01-05	370	A
USGS	03109500	1974-01-06	340	A
USGS	03109500	1974-01-07	320	A
USGS	03109500	1974-01-08	300	A
USGS	03109500	1974-01-09	320	A
USGS	03109500	1974-01-10	350	A
USGS	03109500	1974-01-11	370	A
USGS	03109500	1974-01-12	330	A
USGS	03109500	1974-01-13	302	A
USGS	03109500	1974-01-14	300	A
USGS	03109500	1974-01-15	400	A
USGS	03109500	1974-01-16	1100	A
USGS	03109500	1974-01-17	1640	A
USGS	03109500	1974-01-18	1320	A
USGS	03109500	1974-01-19	4750	A
USGS	03109500	1974-01-20	3960	A
USGS	03109500	1974-01-21	2380	A
USGS	03109500	1974-01-22	1830	A
USGS	03109500	1974-01-23	1550	A
USGS	03109500	1974-01-24	1610	A
USGS	03109500	1974-01-25	1270	A
USGS	03109500	1974-01-26	1010	A
USGS	03109500	1974-01-27	970	A
USGS	03109500	1974-01-28	986	A
USGS	03109500	1974-01-29	931	A
USGS	03109500	1974-01-30	794	A
USGS	03109500	1974-01-31	695	A
USGS	03109500	1974-02-01	608	A
USGS	03109500	1974-02-02	567	A
USGS	03109500	1974-02-03	500	A
USGS	03109500	1974-02-04	440	A
USGS	03109500	1974-02-05	399	A
USGS	03109500	1974-02-06	380	A
USGS	03109500	1974-02-07	599	A
USGS	03109500	1974-02-08	553	A
USGS	03109500	1974-02-09	458	A
USGS	03109500	1974-02-10	380	A
USGS	03109500	1974-02-11	350	A
USGS	03109500	1974-02-12	350	A
USGS	03109500	1974-02-13	400	A
USGS	03109500	1974-02-14	535	A
USGS	03109500	1974-02-15	420	A
USGS	03109500	1974-02-16	370	A
USGS	03109500	1974-02-17	360	A
USGS	03109500	1974-02-18	347	A
USGS	03109500	1974-02-19	359	A
USGS	03109500	1974-02-20	466	A
USGS	03109500	1974-02-21	438	A
USGS	03109500	1974-02-22	752	A
USGS	03109500	1974-02-23	1200	A
USGS	03109500	1974-02-24	873	A
USGS	03109500	1974-02-25	704	A
USGS	03109500	1974-02-26	500	A
USGS	03109500	1974-02-27	550	A
USGS	03109500	1974-02-28	631	A
USGS	03109500	1974-03-01	1040	A
USGS	03109500	1974-03-02	1140	A
USGS	03109500	1974-03-03	1070	A
USGS	03109500	1974-03-04	943	A
USGS	03109500	1974-03-05	1060	A
USGS	03109500	1974-03-06	1100	A
USGS	03109500	1974-03-07	893	A
USGS	03109500	1974-03-08	1710	A
USGS	03109500	1974-03-09	4830	A
USGS	03109500	1974-03-10	5660	A
USGS	03109500	1974-03-11	3510	A
